5	280.03962
5.05	280.03962
5.1	280.03962
5.15	280.03962
5.2	280.03962
5.25	280.03962
5.3	280.03962
5.35	280.03962
5.4	280.03962
5.45	280.03962
5.5	280.03962
5.55	280.03962
5.6	280.03962
5.65	280.03962
5.7	280.03962
5.75	280.03962
5.8	280.03962
5.85	280.03962
5.9	280.03962
5.95	280.03962
6	280.03962
6.05	280.03962
6.1	280.03962
6.15	280.03962
6.2	280.03962
6.25	280.03962
6.3	280.03962
6.35	280.03962
6.4	280.03962
6.45	280.03962
6.5	280.03962
6.55	280.03962
6.6	280.03962
6.65	280.03962
6.7	280.03962
6.75	280.03962
6.8	280.03962
6.85	280.03962
6.9	280.03962
6.95	280.03962
7	280.03962
7.05	280.03962
7.1	280.03962
7.15	280.03962
7.2	280.03962
7.25	280.03962
7.3	280.03962
7.35	280.03962
7.4	280.03962
7.45	280.03962
7.5	280.03962
7.55	280.03962
7.6	280.03962
7.65	280.03962
7.7	280.03962
7.75	280.03962
7.8	280.16107
7.85	280.23859
7.9	280.30716
7.95	280.41834
8	280.61634
8.05	281.02164
8.1	282.06523
8.15	286.9303
8.2	380.03962
8.25	310.66684
8.3	283.3922
8.35	281.41367
8.4	280.78194
8.45	280.50316
8.5	280.35625
8.55	280.26951
8.6	280.21407
8.65	280.06354
8.7	280.03962
8.75	280.14496
8.8	280.19386
8.85	280.24858
8.9	280.3385
8.95	280.5018
9	280.84654
9.05	281.78476
9.1	287.844
9.15	362.14359
9.2	294.602
9.25	282.13702
9.3	280.95058
9.35	280.54567
9.4	280.36094
9.45	280.26156
9.5	280.20204
9.55	280.1631
9.6	280.04968
9.65	280.03962
9.7	280.03962
9.75	280.03962
9.8	280.03962
9.85	280.03962
9.9	280.03962
9.95	280.03962
10	280.03962
10.05	280.03962
10.1	280.03962
10.15	280.03962
10.2	280.03962
10.25	280.03962
10.3	280.03962
10.35	280.03962
10.4	280.03962
10.45	280.03962
10.5	280.03962
10.55	280.03962
10.6	280.03962
10.65	280.03962
10.7	280.03962
10.75	280.03962
10.8	280.03962
10.85	280.03962
10.9	280.03962
10.95	280.03962
11	280.03962
11.05	280.03962
11.1	280.03962
11.15	280.03962
11.2	280.03962
11.25	280.03962
11.3	280.03962
11.35	280.03962
11.4	280.03962
11.45	280.03962
11.5	280.03962
11.55	280.03962
11.6	280.03962
11.65	280.03962
11.7	280.03962
11.75	280.03962
11.8	280.03962
11.85	280.0415
11.9	280.04381
11.95	280.04697
12	280.04989
12.05	280.05461
12.1	280.06363
12.15	280.0846
12.2	280.15949
12.25	281.54181
12.3	281.55773
12.35	281.38186
12.4	280.2741
12.45	280.09048
12.5	280.06535
12.55	280.05533
12.6	280.05026
12.65	280.04732
12.7	280.0439
12.75	280.04158
12.8	280.03979
12.85	280.03962
12.9	280.03962
12.95	280.03962
13	280.03962
13.05	280.03962
13.1	280.03962
13.15	280.03962
13.2	280.03962
13.25	280.03962
13.3	280.03962
13.35	280.03962
13.4	280.03962
13.45	280.03962
13.5	280.03962
13.55	280.03962
13.6	280.03962
13.65	280.03962
13.7	280.03962
13.75	280.03962
13.8	280.03962
13.85	280.03962
13.9	280.03962
13.95	280.03962
14	280.03962
14.05	280.03962
14.1	280.03962
14.15	280.03962
14.2	280.03962
14.25	280.03962
14.3	280.03962
14.35	280.03962
14.4	280.03962
14.45	280.03962
14.5	280.03962
14.55	280.03962
14.6	280.03962
14.65	280.03962
14.7	280.03962
14.75	280.03962
14.8	280.03962
14.85	280.03962
14.9	280.03962
14.95	280.03962
15	280.03962
15.05	280.03962
15.1	280.03962
15.15	280.03962
15.2	280.03962
15.25	280.03962
15.3	280.03962
15.35	280.03962
15.4	280.03962
15.45	280.03962
15.5	280.03962
15.55	280.03962
15.6	280.03962
15.65	280.03962
15.7	280.03962
15.75	280.03962
15.8	280.03962
15.85	280.03962
15.9	280.03962
15.95	280.03962
16	280.03962
16.05	280.06028
16.1	280.07558
16.15	280.08785
16.2	280.10767
16.25	280.14283
16.3	280.21452
16.35	280.39875
16.4	281.32585
16.45	296.05096
16.5	289.30906
16.55	280.92131
16.6	280.33536
16.65	280.19842
16.7	280.14563
16.75	280.1273
16.8	280.14195
16.85	280.40864
16.9	282.06799
16.95	280.82694
17	280.11663
17.05	280.0704
17.1	280.05633
17.15	280.05012
17.2	280.04683
17.25	280.04487
17.3	280.04362
17.35	280.04074
17.4	280.03962
17.45	280.03962
17.5	280.03962
17.55	280.03962
17.6	280.03962
17.65	280.03962
17.7	280.03962
17.75	280.03962
17.8	280.03962
17.85	280.03962
17.9	280.03995
17.95	280.04983
18	280.05726
18.05	280.06328
18.1	280.07303
18.15	280.09035
18.2	280.12579
18.25	280.21748
18.3	280.70794
18.35	287.79296
18.4	284.57706
18.45	280.52292
18.5	280.19119
18.55	280.12381
18.6	280.09922
18.65	280.09338
18.7	280.10311
18.75	280.16649
18.8	281.26444
18.85	281.07402
18.9	282.06121
18.95	281.2172
19	280.22399
19.05	280.08774
19.1	280.06477
19.15	280.06014
19.2	280.06134
19.25	280.06201
19.3	280.065
19.35	280.07153
19.4	280.08759
19.45	280.12648
19.5	280.24479
19.55	281.84663
19.6	284.53729
19.65	282.00623
19.7	280.24234
19.75	280.12443
19.8	280.08738
19.85	280.07115
