"10.08	15.43803"
"10.1	13.43803"
"10.12	9.43803"
"10.14	9.43803"
"10.16	14.43803"
"10.18	12.43803"
"10.2	4.43803"
"10.22	10.43803"
"10.24	6.43803"
"10.26	11.43803"
"10.28	12.43803"
"10.3	15.43803"
"10.32	22.43803"
"10.34	19.43803"
"10.36	16.43803"
"10.38	34.43803"
"10.4	26.43803"
"10.42	29.43803"
"10.44	17.43803"
"10.46	19.43803"
"10.48	15.43803"
"10.5	12.43803"
"10.52	11.43803"
"10.54	6.43803"
"10.56	10.43803"
"10.58	13.43803"
"10.6	6.43803"
"10.62	8.43803"
"10.64	13.43803"
"10.66	9.43803"
"10.68	16.43803"
"10.7	14.43803"
"10.72	15.43803"
"10.74	19.43803"
"10.76	10.43803"
"10.78	21.43803"
"10.8	14.43803"
"10.82	21.43803"
"10.84	15.43803"
"10.86	18.43803"
"10.88	16.43803"
"10.9	20.43803"
"10.92	10.43803"
"10.94	26.43803"
"10.96	45.43803"
"10.98	46.43803"
"11	69.43803"
"11.02	69.43803"
"11.04	95.43803"
"11.06	111.43803"
"11.08	106.43803"
"11.1	93.43803"
"11.12	66.43803"
"11.14	49.43803"
"11.16	60.43803"
"11.18	33.43803"
"11.2	17.43803"
"11.22	28.43803"
"11.24	9.43803"
"11.26	12.43803"
"11.28	15.43803"
"11.3	15.43803"
"11.32	9.43803"
"11.34	9.43803"
"11.36	20.43803"
"11.38	11.43803"
"11.4	7.43803"
"11.42	8.43803"
"11.44	8.43803"
"11.46	12.43803"
"11.48	7.43803"
"11.5	11.43803"
"11.52	22.43803"
"11.54	12.43803"
"11.56	10.43803"
"11.58	13.43803"
"11.6	8.43803"
"11.62	5.43803"
"11.64	11.43803"
"11.66	6.43803"
"11.68	8.43803"
"11.7	6.43803"
"11.72	4.43803"
"11.74	10.43803"
"11.76	6.43803"
"11.78	4.43803"
"11.8	19.43803"
"11.82	21.43803"
"11.84	22.43803"
"11.86	15.43803"
"11.88	33.43803"
"11.9	29.43803"
"11.92	27.43803"
"11.94	14.43803"
"11.96	27.43803"
"11.98	20.43803"
"12	16.43803"
"12.02	9.43803"
"12.04	15.43803"
"12.06	10.43803"
"12.08	13.43803"
"12.1	0.43803"
"12.12	6.43803"
"12.14	8.43803"
"12.16	13.43803"
"12.18	5.43803"
"12.2	5.43803"
"12.22	5.43803"
"12.24	12.43803"
"12.26	14.43803"
"12.28	11.43803"
"12.3	5.43803"
"12.32	7.43803"
"12.34	9.43803"
"12.36	20.43803"
"12.38	14.43803"
"12.4	6.43803"
"12.42	8.43803"
"12.44	7.43803"
"12.46	4.43803"
"12.48	12.43803"
"12.5	7.43803"
"12.52	1.43803"
"12.54	13.43803"
"12.56	14.43803"
"12.58	14.43803"
"12.6	12.43803"
"12.62	17.43803"
"12.64	18.43803"
"12.66	19.43803"
"12.68	17.43803"
"12.7	8.43803"
"12.72	9.43803"
"12.74	11.43803"
"12.76	5.43803"
"12.78	11.43803"
"12.8	4.43803"
"12.82	4.43803"
"12.84	-0.56197"
"12.86	4.43803"
"12.88	2.43803"
"12.9	9.43803"
"12.92	4.43803"
"12.94	9.43803"
"12.96	5.43803"
"12.98	1.43803"
"13	2.43803"
"13.02	7.43803"
"13.04	4.43803"
"13.06	4.43803"
"13.08	8.43803"
"13.1	4.43803"
"13.12	4.43803"
"13.14	-0.56197"
"13.16	8.43803"
"13.18	3.43803"
"13.2	12.43803"
"13.22	4.43803"
"13.24	8.43803"
"13.26	7.43803"
"13.28	0.43803"
"13.3	4.43803"
"13.32	8.43803"
"13.34	9.43803"
"13.36	23.43803"
"13.38	11.43803"
"13.4	7.43803"
"13.42	6.43803"
"13.44	14.43803"
"13.46	7.43803"
"13.48	6.43803"
"13.5	18.43803"
"13.52	2.43803"
"13.54	6.43803"
"13.56	7.43803"
"13.58	6.43803"
"13.6	10.43803"
"13.62	13.43803"
"13.64	10.43803"
"13.66	9.43803"
"13.68	13.43803"
"13.7	1.43803"
"13.72	7.43803"
"13.74	12.43803"
"13.76	4.43803"
"13.78	0.43803"
"13.8	4.43803"
"13.82	7.43803"
"13.84	13.43803"
"13.86	5.43803"
"13.88	14.43803"
"13.9	10.43803"
"13.92	1.43803"
"13.94	8.43803"
"13.96	6.43803"
"13.98	1.43803"
"14	5.43803"
"14.02	5.43803"
"14.04	0.43803"
"14.06	5.43803"
"14.08	-2.56197"
"14.1	9.43803"
"14.12	11.43803"
"14.14	3.43803"
"14.16	1.43803"
"14.18	3.43803"
"14.2	10.43803"
"14.22	7.43803"
"14.24	2.43803"
"14.26	10.43803"
"14.28	10.43803"
"14.3	12.43803"
"14.32	3.43803"
"14.34	8.43803"
"14.36	-1.56197"
"14.38	0.43803"
"14.4	5.43803"
"14.42	0.43803"
"14.44	5.43803"
"14.46	1.43803"
"14.48	5.43803"
"14.5	0.43803"
"14.52	3.43803"
"14.54	5.43803"
"14.56	2.43803"
"14.58	0.43803"
"14.6	6.43803"
"14.62	0.43803"
"14.64	0.43803"
"14.66	9.43803"
"14.68	6.43803"
"14.7	10.43803"
"14.72	7.43803"
"14.74	6.43803"
"14.76	-3.56197"
"14.78	5.43803"
"14.8	5.43803"
"14.82	11.43803"
"14.84	3.43803"
"14.86	8.43803"
"14.88	6.43803"
"14.9	3.43803"
"14.92	2.43803"
"14.94	6.43803"
"14.96	2.43803"
"14.98	7.43803"
"15	8.43803"
"15.02	4.43803"
"15.04	12.43803"
"15.06	25.43803"
"15.08	34.43803"
"15.1	34.43803"
"15.12	30.43803"
"15.14	31.43803"
"15.16	26.43803"
"15.18	28.43803"
"15.2	38.43803"
"15.22	30.43803"
"15.24	17.43803"
"15.26	24.43803"
"15.28	12.43803"
"15.3	7.43803"
"15.32	9.43803"
"15.34	4.43803"
"15.36	6.43803"
"15.38	6.43803"
"15.4	7.43803"
"15.42	8.43803"
"15.44	9.43803"
"15.46	12.43803"
"15.48	18.43803"
"15.5	19.43803"
"15.52	17.43803"
"15.54	9.43803"
"15.56	10.43803"
"15.58	15.43803"
"15.6	13.43803"
"15.62	6.43803"
"15.64	4.43803"
"15.66	10.43803"
"15.68	8.43803"
"15.7	9.43803"
"15.72	7.43803"
"15.74	16.43803"
"15.76	5.43803"
"15.78	2.43803"
"15.8	10.43803"
"15.82	8.43803"
"15.84	16.43803"
"15.86	7.43803"
"15.88	3.43803"
"15.9	12.43803"
"15.92	4.43803"
"15.94	5.43803"
"15.96	6.43803"
"15.98	13.43803"
"16	3.43803"
"16.02	11.43803"
"16.04	13.43803"
"16.06	8.43803"
"16.08	9.43803"
"16.1	4.43803"
"16.12	8.43803"
"16.14	1.43803"
"16.16	5.43803"
"16.18	4.43803"
"16.2	5.43803"
"16.22	5.43803"
"16.24	8.43803"
"16.26	6.43803"
"16.28	3.43803"
"16.3	12.43803"
"16.32	10.43803"
"16.34	5.43803"
