-200.21672	1960.84169
-198.99462	1897.00687
-197.76449	1981.79951
-196.51305	1890.65084
-195.29166	1916.51552
-194.06553	2000.69864
-192.83568	2068.4525
-191.61578	1837.72639
-190.37331	2028.60636
-189.15442	1978.31515
-187.88521	1946.90299
-186.67293	1919.98057
-185.43911	1873.42842
-184.23536	1984.18721
-183.00545	2029.54957
-181.75984	2050.60664
-180.54012	1847.4359
-179.28988	1966.3314
-178.08686	1982.80861
-176.8598	2052.27447
-175.64191	1756.61439
-174.43114	1889.19828
-173.21666	1993.24622
-171.9904	1860.08018
-170.73781	1965.65549
-169.51004	1898.39385
-168.27643	1817.20759
-167.00243	2054.25827
-165.76682	1981.64629
-164.50682	1962.96893
-163.28108	1955.92907
-162.04287	1844.7317
-160.826	2055.25108
-159.57175	2015.85343
-158.34524	2023.38827
-157.06801	2008.96775
-155.83553	1967.94379
-154.59182	1938.1987
-153.38855	1968.65712
-152.16169	1942.98001
-150.91081	1831.54945
-149.68142	1925.13435
-148.45133	1997.5171
-147.23034	1874.28263
-145.98337	1978.16259
-144.78273	2029.58816
-143.55183	1877.83937
-142.29887	2004.26159
-141.07247	1881.9915
-139.79235	1952.71238
-138.58977	1942.68526
-137.31636	1980.61971
-136.10676	1956.43647
-134.83954	1900.76212
-133.62052	1881.65466
-132.38928	1977.83654
-131.12641	1923.38129
-129.88542	1965.32209
-128.60942	1943.16746
-127.39593	1790.02902
-126.11633	1966.55
-124.90773	1960.08957
-123.65198	1978.98783
-122.44336	1984.70451
-121.22475	1944.90758
-119.92626	1861.78043
-118.69252	1813.18728
-117.40513	1976.90797
-116.17603	1964.25888
-114.89716	1985.0277
-113.66789	1890.29688
-112.37293	1993.15395
-111.14131	1895.03271
-109.86667	2013.921
-108.63042	1922.48121
-107.33234	2071.42841
-106.09332	1920.11343
-104.80045	1841.74131
-103.58986	1815.06316
-102.37309	1862.84488
-101.1536	1875.21014
-99.92279	1982.07078
-98.70727	1891.95837
-97.48612	1887.43218
-96.20738	1862.80511
-94.98401	1941.95048
-93.7228	1943.13408
-92.51069	1899.926
